"protein_name","mri_beta","mri_p","mri_adj_p_sig","ct1_beta","ct_p","ct_adj_p_sig","sig_both","estimate_pnpla3","p.value_pnpla3","pro_sig","estimate_tm6sf2","estimate_hsd17b13","p.value_tm6sf2","p.value_hsd17b13","t_sig","h_sig","gene_description","Liver","Expression_Category","level","estimate_hcc","p.value_hcc","estimate_cirr","p.value_cirr","CellType","enriched","estimate_bmi","p.value_bmi","estimate_alc","p.value_alc"
"gja8",0.0271069637799938,0.298163317471675,"no",0.0354013446785789,0.223506325618064,"no","no",0.00181188189065926,0.684496723693189,"no",-0.00200394716591014,-0.0113736195269068,0.480015538110759,0.0172762274889566,"no","no","This gene encodes a transmembrane connexin protein that is necessary for lens growth and maturation of lens fiber cells.
The encoded protein is a component of gap junction channels and functions in a calcium and pH-dependent manner.
Mutations in this gene have been associated with zonular pulverulent cataracts,
nuclear progressive cataracts,
and cataract-microcornea syndrome.
[provided by RefSeq,
Dec 2009].
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: Transcript exon combination: CD674975.1,
SRR14372080.1911102.1 [ECO:0000332].
 RefSeq Attributes: MANE Ensembl match: ENST00000369235.2/ ENSP00000358238.1; RefSeq Select criteria: based on manual assertion,
conservation,
longest protein.",0,"Not expressed in liver","not expressed",-0.175780390291545,0.426423873015639,0.160637473704854,0.0867128302501147,NA,NA,-0.0438169074525991,0.23010367102219,-0.0160711012360325,0.0655298256636058
"gkn1",-0.09417608614209,0.0310817969928385,"no",-0.0307518082684241,0.52270472170883,"no","no",0.000158355036978491,0.985326829933666,"no",-0.00280366218881247,0.00239422022425049,0.609475836265915,0.795255586350558,"no","no","The protein encoded by this gene is found to be down-regulated in human gastric cancer tissue as compared to normal gastric mucosa.
[provided by RefSeq,
Jul 2008].
 Sequence Note: The RefSeq transcript and protein were derived from genomic sequence to make the sequence consistent with the reference genome assembly.
The genomic coordinates used for the transcript record were based on alignments.
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: Transcript exon combination: BC059778.1,
AY456961.1 [ECO:0000332]; RNAseq introns: single sample supports all introns SAMEA1970526,
SAMEA2142348 [ECO:0000348].
 RefSeq Attributes: CDS uses downstream in-frame AUG: upstream AUG and CDS extension is not conserved; MANE Ensembl match: ENST00000377938.4/ ENSP00000367172.3; RefSeq Select criteria: based on single protein-coding transcript.",0.186024,"Not expressed in liver","not expressed",-0.378799836075871,0.325489155371144,0.0293200125238744,0.893209926986994,NA,NA,-0.634049898012595,1.74757769613681e-19,0.0340622594016789,0.0423251582303214
"gla",0.762093590282839,4.91939146810882e-77,"yes",0.536404419697594,5.39717015255155e-30,"yes","yes",0.0133017135955417,0.0581575443407241,"no",0.0190058759686108,-0.00797751611456074,2.13506105649335e-05,0.289357267885252,"no","no","This gene encodes a homodimeric glycoprotein that hydrolyses the terminal alpha-galactosyl moieties from glycolipids and glycoproteins.
This enzyme predominantly hydrolyzes ceramide trihexoside,
and it can catalyze the hydrolysis of melibiose into galactose and glucose.
A variety of mutations in this gene affect the synthesis,
processing,
and stability of this enzyme,
which causes Fabry disease,
a rare lysosomal storage disorder that results from a failure to catabolize alpha-D-galactosyl glycolipid moieties.
[provided by RefSeq,
Jul 2008].
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: Transcript exon combination: SRR14038194.2451108.1,
SRR14243140.7040059.1 [ECO:0000332]; RNAseq introns: partial sample support SAMEA1965299,
SAMEA1966682 [ECO:0000350].",6.11926,"Broadly expressed","low",1.12066457512367,5.5528006629487e-06,1.43966273002258,2.07782606783846e-32,"Inflammatory_Macrophage","Immune-enriched",3.07806776263755,4.74303020007597e-322,0.0861294123875644,4.71903004085643e-10
"glb1",0.371010065376613,6.73335696319626e-40,"yes",0.243310320886927,2.58137363526329e-14,"yes","yes",0.0333820003619735,1.59584232529021e-09,"yes",0.0616906341284794,0.00050302354189358,7.36716464222462e-69,0.932371817063317,"yes","no","This gene encodes a member of the glycosyl hydrolase 35 family of proteins.
Alternative splicing results in multiple transcript variants,
at least one of which encodes a preproprotein that is proteolytically processed to generate the mature lysosomal enzyme.
This enzyme catalyzes the hydrolysis of a terminal beta-linked galactose residue from ganglioside substrates and other glycoconjugates.
Mutations in this gene may result in GM1-gangliosidosis and Morquio B syndrome.
[provided by RefSeq,
Nov 2015].
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: Transcript exon combination: SRR14038191.2140512.1,
SRR3476690.380465.1 [ECO:0000332]; RNAseq introns: mixed sample support SAMEA1965299,
SAMEA1966682 [ECO:0006172].",13.4199,"Broadly expressed","medium-low",0.898595549473327,4.63983320213065e-05,1.11974221325011,5.04935160562963e-21,"Hepatocyte_5","Hepatocyte-enriched",1.19255230655176,1.31388461409986e-154,0.0370876870170368,0.000590460578830984
"gli2",-0.160615768687212,0.000341519593092088,"no",-0.0646558458441384,0.199984995611244,"no","no",0.00298438324896412,0.715539437194025,"no",-0.00872380521704776,-0.00633354720274669,0.0945630775071041,0.470353056748241,"no","no","This gene encodes a protein which belongs to the C2H2-type zinc finger protein subclass of the Gli family.
Members of this subclass are characterized as transcription factors which bind DNA through zinc finger motifs.
These motifs contain conserved H-C links.
Gli family zinc finger proteins are mediators of Sonic hedgehog (Shh) signaling and they are implicated as potent oncogenes in the embryonal carcinoma cell.
The protein encoded by this gene localizes to the cytoplasm and activates patched Drosophila homolog (PTCH) gene expression.
It is also thought to play a role during embryogenesis.
The encoded protein is associated with several phenotypes- Greig cephalopolysyndactyly syndrome,
Pallister-Hall syndrome,
preaxial polydactyly type IV,
postaxial polydactyly types A1 and B.
[provided by RefSeq,
Jul 2008].
 Sequence Note: The RefSeq transcript and protein were derived from genomic sequence to make the sequence consistent with the reference genome assembly.
The genomic coordinates used for the transcript record were based on alignments.
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: Transcript exon combination: SRR14372079.3980485.1,
SRR14038192.3442465.1 [ECO:0000332]; RNAseq introns: single sample supports all introns SAMEA2148874,
SAMEA2155371 [ECO:0000348].",0.22908,"Not expressed in liver","not expressed",-0.970275198437842,0.029352035879704,-0.642382800282437,0.0097596877910517,NA,NA,-0.581663985082072,4.6417777649248e-18,-0.0811463708767928,5.58805042855582e-07
"glo1",0.139836850197902,1.8890840022971e-11,"yes",0.0889567506162006,0.000128478555430397,"no","no",-0.00191951512294407,0.626145387619029,"no",0.00185780351782691,-0.00266462487900801,0.459492819887871,0.527764912693024,"no","no","The enzyme encoded by this gene is responsible for the catalysis and formation of S-lactoyl-glutathione from methylglyoxal condensation and reduced glutatione.
 Glyoxalase I is linked to HLA and is localized to 6p21.3-p21.1,
between HLA and the centromere.
[provided by RefSeq,
Jul 2008].
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: Transcript exon combination: AK129573.1,
BC011365.1 [ECO:0000332]; RNAseq introns: single sample supports all introns SAMEA2145245,
SAMEA2145774 [ECO:0000348].
 RefSeq Attributes: MANE Ensembl match: ENST00000373365.5/ ENSP00000362463.3; RefSeq Select criteria: based on single protein-coding transcript.",39.2697,"Broadly expressed","medium-low",0.279493632773917,0.10541404321809,0.20748081144143,0.0357317727065853,"Central_venous_LSECs","EC-enriched",0.527942212536991,1.1090289743996e-60,-0.033080767983518,1.88422753097553e-05
"glod4",0.211116508189338,2.59880958061981e-10,"yes",0.140437791190861,0.000172210146029709,"no","no",-0.00905062152989622,0.157899372083782,"no",-0.000612182005915968,4.98282795524283e-06,0.880913986582551,0.999420880373756,"no","no","",22.9713,"Broadly expressed","medium-low",-0.153101184216906,0.59208487279679,-0.0170299264109128,0.9170009217214,"Hepatocyte_6","Hepatocyte-enriched",0.777054458157928,9.45186018845661e-50,-0.121011767277506,3.48760702214226e-22
"glp1r",-0.09004820400231,0.0339099392702623,"no",-0.00775851874557905,0.867877946153513,"no","no",-0.00836202221551746,0.255180274561803,"no",-0.00448683819317308,-0.00162115949218826,0.337362941489559,0.836726561399633,"no","no","This gene encodes a 7-transmembrane protein that functions as a receptor for glucagon-like peptide 1 (GLP-1) hormone,
which stimulates glucose-induced insulin secretion.
This receptor,
which functions at the cell surface,
becomes internalized in response to GLP-1 and GLP-1 analogs,
and it plays an important role in the signaling cascades leading to insulin secretion.
It also displays neuroprotective effects in animal models.
Polymorphisms in this gene are associated with diabetes.
The protein is an important drug target for the treatment of type 2 diabetes and stroke.
Alternative splicing of this gene results in multiple transcript variants.
[provided by RefSeq,
Apr 2016].",0,"Not expressed in liver","not expressed",-0.288386914120741,0.445783444158249,0.0527261451401039,0.768276423187955,NA,NA,-0.324236315002825,6.47919666240387e-08,0.0307414255028257,0.0322205213364476
"glrx",0.166167714050924,2.50113561699125e-15,"yes",0.105508128975155,8.1825991308177e-06,"yes","yes",-0.00538747809495781,0.174975562773387,"no",-0.0016013329359015,-0.0026070580358371,0.526980822074691,0.540446779794985,"no","no","This gene encodes a member of the glutaredoxin family.
The encoded protein is a cytoplasmic enzyme catalyzing the reversible reduction of glutathione-protein mixed disulfides.
This enzyme highly contributes to the antioxidant defense system.
It is crucial for several signalling pathways by controlling the S-glutathionylation status of signalling mediators.
It is involved in beta-amyloid toxicity and Alzheimer's disease.
Multiple alternatively spliced transcript variants encoding the same protein have been identified.
[provided by RefSeq,
Aug 2011].",26.8083,"Broadly expressed","medium-low",0.0187556262971665,0.914655196524439,0.0539424614872266,0.586077436738081,"Hepatocyte_6","Hepatocyte-enriched",0.530889294373336,3.09278305105659e-60,-0.0804021208434028,2.617948420158e-25
"glrx5",0.0866623949185713,1.46281897267893e-06,"yes",0.0593419318574132,0.00351517146596894,"no","no",-0.00614444760178282,0.0447023341168006,"no",0.000882762789533193,-8.76726644850116e-05,0.650580640366345,0.978682664067804,"no","no","This gene encodes a mitochondrial protein,
which is evolutionarily conserved.
It is involved in the biogenesis of iron-sulfur clusters,
which are required for normal iron homeostasis.
Mutations in this gene are associated with autosomal recessive pyridoxine-refractory sideroblastic anemia.
[provided by RefSeq,
May 2010].
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: Transcript exon combination: SRR1163658.220860.1,
SRR1163655.305522.1 [ECO:0000332]; RNAseq introns: single sample supports all introns SAMEA1965299,
SAMEA1966682 [ECO:0000348].
 RefSeq Attributes: gene product(s) localized to mito.: reported by MitoCarta; MANE Ensembl match: ENST00000331334.5/ ENSP00000328570.4; RefSeq Select criteria: based on single protein-coding transcript.",33.3967,"Broadly expressed","medium-low",0.026528420895486,0.845775578732554,0.171059650067827,0.0200188718818766,"Erythroid_Cells","Immune-enriched",0.312726272572752,9.77162863571938e-36,0.00661298787685543,0.273034414665442
"glt8d2",-0.00646062290690858,0.80209796718532,"no",0.0483760408338614,0.0912366994169203,"no","no",-0.000610074044766652,0.903384301510034,"no",0.000867067524748214,-0.00395770159877249,0.786615238122649,0.462191586182675,"no","no","",0.751904,"Broadly expressed","low",0.255446174540866,0.0927863300319139,0.0802031981371446,0.503310464446428,"Periportal_LSECs","EC-enriched",0.0361097488805364,0.380050874350601,-0.0221177718565866,0.0241878451518649
